id gender race side superspeed superhearing supervision flying invisibility icecontrol superhealing magicpowers spidersense superbrain
1582 man indian villain 55 26 36 30 22 43 100 99 26 90
1583 woman european hero 61 77 94 59 44 2 95 48 59 75
1584 man american villain 85 8 6 91 14 61 79 85 3 51
1585 woman european villain 24 85 72 78 77 83 17 62 91 83
1586 woman indian villain 73 17 35 5 60 21 22 16 64 45
1587 man european hero 10 86 71 44 89 26 65 77 5 60
1588 woman asian hero 57 3 70 29 53 78 76 77 68 15
1589 man american villain 16 74 20 84 24 32 83 89 74 40
1590 man american hero 22 77 99 38 66 9 15 87 74 93
1591 man european villain 59 90 57 5 16 48 58 50 5 93
1592 woman european villain 14 59 80 31 99 23 5 0 0 91
1593 man asian villain 44 95 86 24 99 21 82 36 72 7
1594 woman american hero 11 43 32 4 19 84 24 27 6 73
1595 woman indian hero 18 29 5 95 14 79 22 43 71 66
1596 man european villain 94 14 51 41 15 86 89 36 69 61
1597 woman asian hero 3 45 20 42 87 3 37 50 75 0
1598 man indian hero 92 24 44 100 71 87 30 67 16 70
1599 man indian hero 52 86 32 79 61 20 53 63 46 5
1600 woman european villain 87 88 47 13 95 100 20 94 54 47
1601 woman european hero 75 85 24 24 32 11 49 9 16 63
1602 woman american hero 20 85 48 71 92 51 55 44 83 25
1603 man asian hero 51 30 96 30 95 1 90 30 66 17
1604 man american villain 26 89 57 19 14 42 35 93 48 84
1605 man american hero 15 28 68 83 47 69 36 74 93 85
1606 man european villain 28 14 27 44 27 27 73 24 16 47
1607 man american villain 19 1 63 81 99 54 45 100 77 2
1608 woman european hero 84 43 16 5 0 59 84 80 82 5
1609 man american villain 68 76 73 45 77 94 50 39 42 5
1610 man asian hero 74 12 93 61 37 46 1 38 56 93
1611 woman indian villain 68 92 0 71 72 28 8 68 87 63
1612 man asian hero 34 19 96 65 72 31 7 25 84 70
1613 woman american hero 2 99 80 87 87 76 54 51 95 83
1614 man asian villain 61 92 59 33 46 60 35 11 48 91
1615 man asian hero 1 49 67 68 67 66 64 34 46 30
1616 woman european hero 81 89 62 67 57 48 47 36 36 81
1617 woman indian villain 80 86 63 64 41 68 93 1 5 47
1618 man indian hero 35 56 5 73 36 87 73 80 36 67
1619 man asian hero 99 64 10 20 81 45 18 21 63 72
1620 man european hero 95 100 96 100 61 62 4 33 40 82
1621 woman indian hero 13 100 13 61 32 58 14 64 79 88
1622 man asian villain 97 92 24 14 32 42 40 78 13 89
1623 woman asian villain 31 23 91 12 10 100 57 56 30 22
1624 man indian villain 25 43 73 22 5 18 66 67 93 82
1625 man european hero 52 71 49 76 23 24 37 49 20 73
1626 woman european hero 2 10 92 84 6 63 85 27 16 18
1627 man american hero 14 80 19 26 90 60 17 81 60 50
1628 woman european villain 16 28 9 32 48 56 81 79 85 46
1629 woman indian villain 53 60 2 26 51 35 19 41 23 51
1630 man indian villain 12 97 91 96 2 91 46 63 76 94
1631 woman american villain 0 62 28 39 46 51 1 53 50 6
1632 man asian villain 49 15 44 71 10 45 87 45 34 32
1633 woman american villain 26 61 93 53 2 4 57 83 28 98
1634 woman indian villain 61 2 12 75 44 84 64 54 54 89
1635 man indian hero 67 86 84 43 48 92 60 93 95 50
1636 woman indian hero 35 98 61 5 28 2 37 27 73 5
1637 man asian hero 38 24 34 77 41 54 27 31 20 6
1638 woman european villain 59 28 82 77 56 90 21 78 23 77
1639 man asian villain 8 65 69 84 48 30 50 96 98 65
1640 man american hero 97 53 75 20 44 81 26 25 16 95
1641 woman indian hero 21 19 72 50 67 46 10 14 76 97
1642 man european villain 92 54 41 74 13 1 95 30 22 8
1643 man asian villain 44 0 95 30 95 51 41 43 92 35
1644 woman indian villain 50 25 15 93 3 22 38 37 32 41
1645 man american villain 54 42 32 29 72 69 47 66 2 37
1646 woman american hero 8 66 2 64 69 100 64 17 7 39
1647 woman asian villain 13 84 97 97 0 88 93 26 30 7
1648 woman european villain 4 17 53 41 91 11 39 60 23 44
1649 man european hero 63 66 57 97 94 73 90 80 76 81
1650 man european hero 22 2 90 18 10 35 75 61 2 23
1651 man indian hero 1 95 19 3 43 50 80 63 28 62
1652 woman indian villain 24 91 81 14 25 7 61 46 31 4
1653 woman asian hero 44 96 78 44 89 8 18 70 48 26
1654 man asian villain 12 88 60 66 25 94 95 99 83 37
1655 man asian hero 24 0 53 3 21 75 18 11 97 62
1656 woman indian hero 90 25 7 38 3 63 84 51 50 29
1657 woman indian villain 39 53 31 32 100 51 31 7 34 55
1658 woman american villain 54 12 43 23 48 95 63 19 77 42
1659 woman indian hero 17 22 26 78 15 81 68 2 98 61
1660 man american hero 70 97 52 65 29 25 4 16 34 1
1661 man european villain 87 82 47 26 95 24 51 22 8 63
1662 man american villain 15 78 66 25 95 15 80 80 73 37
1663 man european villain 21 4 50 97 59 61 79 17 49 93
1664 woman asian hero 58 60 85 14 96 85 72 100 9 56
1665 man american villain 23 96 42 62 30 51 42 78 59 9
1666 man asian hero 78 83 54 64 72 34 8 30 37 85
1667 man indian villain 7 64 17 87 21 64 74 30 10 25
1668 man asian villain 62 59 4 82 1 82 89 72 46 77
1669 man american hero 1 48 25 4 96 54 100 85 71 35
1670 man indian hero 81 65 52 1 13 36 44 39 25 15
1671 woman american villain 77 38 54 64 37 6 11 26 91 58
1672 woman asian hero 80 42 99 89 2 41 52 76 6 20
1673 woman european hero 42 93 72 6 49 62 81 50 47 89
1674 woman indian villain 90 47 88 88 12 84 85 80 26 5
1675 man american hero 58 47 35 54 25 17 66 44 85 98
1676 man indian villain 92 92 68 97 93 52 78 37 27 32
1677 woman indian villain 54 40 70 2 65 7 31 26 43 6
1678 woman indian villain 2 7 43 28 23 65 5 6 23 65
1679 man american villain 72 54 3 82 53 65 56 52 38 23
1680 woman european villain 37 61 46 0 51 30 45 26 12 15
1681 man european hero 33 22 76 63 76 67 56 8 60 11
1682 woman asian hero 66 100 70 64 96 52 43 16 17 22
1683 man asian villain 66 4 48 54 68 60 49 85 60 92
1684 woman indian hero 97 59 23 35 55 23 49 87 29 78
1685 man asian hero 1 39 35 64 41 66 29 51 67 65
1686 woman american villain 33 8 95 33 34 86 86 60 98 7
1687 man indian villain 71 2 10 21 72 71 71 65 99 34
1688 woman american hero 92 58 25 80 58 91 4 58 40 86
1689 woman indian hero 5 74 66 68 7 11 61 78 79 74
1690 woman asian hero 8 27 94 0 66 36 76 77 34 25
1691 woman american villain 9 4 23 66 79 25 54 24 83 75
1692 man asian villain 71 91 34 4 33 33 6 71 98 15
1693 woman asian villain 0 64 57 58 78 36 29 86 34 27
1694 man european villain 54 45 35 72 30 70 98 65 83 45
1695 woman asian villain 40 2 71 18 4 59 17 1 59 39
1696 woman european hero 97 51 17 88 20 86 57 36 15 29
1697 woman asian hero 69 88 4 41 58 6 75 92 49 79
1698 man european villain 63 62 6 84 93 22 0 82 11 11
1699 man european hero 31 26 25 24 93 47 31 0 29 10
1700 woman asian villain 53 98 21 46 69 82 64 79 7 10
1701 man american villain 96 67 86 58 20 4 27 3 92 41
1702 man asian hero 23 12 64 0 40 68 74 64 38 58
1703 woman european hero 4 99 39 18 2 48 42 19 9 82
1704 man american hero 4 76 35 65 48 37 80 31 38 87
1705 man american villain 32 3 33 52 57 9 31 10 10 33
1706 woman asian hero 30 7 9 67 97 93 32 53 81 24
1707 woman asian hero 25 20 30 18 60 74 82 9 82 99
1708 woman american villain 4 73 77 46 41 18 73 66 55 69
1709 man asian hero 11 38 64 3 28 37 62 89 33 4
1710 woman american hero 92 97 5 37 40 65 1 16 37 25
1711 man asian villain 18 84 94 37 5 78 37 8 27 24
1712 man american hero 6 61 6 7 74 100 67 79 33 43
1713 woman asian hero 96 36 27 26 75 10 21 64 59 80
1714 woman american hero 53 83 77 13 84 49 35 83 49 3
1715 woman indian villain 10 44 80 74 58 75 15 78 84 65
1716 woman american hero 66 32 35 79 33 56 66 48 91 90
1717 woman asian villain 7 37 55 81 6 84 77 21 61 93
1718 man indian villain 13 97 27 32 13 85 18 82 1 16
1719 man european villain 97 28 43 79 44 19 63 9 73 43
1720 woman asian hero 88 72 9 47 2 46 49 10 90 22
1721 woman indian hero 48 38 39 59 55 22 13 92 84 82
1722 man american hero 76 17 93 10 47 64 42 6 3 52
1723 woman asian villain 51 48 92 80 67 22 96 0 21 65
1724 man european villain 46 37 81 15 87 88 83 14 47 35
1725 man european hero 64 10 34 28 70 47 87 52 98 95
1726 woman asian villain 48 86 98 17 99 39 69 39 21 31
1727 woman american villain 71 20 79 54 78 100 82 59 57 51
1728 woman asian villain 29 43 46 64 28 14 37 96 19 97
1729 woman indian hero 37 52 27 42 71 15 4 98 6 67
1730 woman asian villain 95 32 14 99 61 34 37 16 77 35
1731 woman asian villain 9 42 59 9 55 70 68 85 2 23
1732 man american villain 7 88 43 11 92 29 41 40 65 30
1733 woman european villain 45 8 69 82 38 87 80 36 78 16
1734 man american hero 94 90 34 12 46 67 22 70 73 63
1735 woman asian villain 24 57 16 83 47 26 28 57 12 83
1736 woman indian hero 70 50 67 27 56 99 15 70 74 74
1737 woman american villain 36 73 15 38 59 9 26 63 38 50
1738 man asian villain 89 83 64 72 36 86 63 98 0 33
1739 man european hero 56 28 60 17 41 69 33 13 55 14
1740 woman european hero 20 20 79 12 66 39 57 33 85 8
1741 woman american villain 61 7 37 97 2 36 20 39 61 25
1742 woman american villain 40 88 99 64 43 0 64 82 30 55
1743 man indian hero 75 85 1 75 84 73 52 35 84 3
1744 man american hero 5 42 99 96 65 80 8 2 61 16
1745 woman asian hero 64 55 66 1 71 35 18 62 17 13
1746 woman asian villain 13 85 3 33 57 40 15 0 97 51
1747 man indian villain 25 85 37 78 97 69 92 54 22 45
1748 woman american hero 37 99 14 6 11 90 42 66 18 7
1749 woman european villain 53 21 75 76 37 53 10 39 52 63
1750 man american hero 9 92 100 59 93 90 6 74 93 97
1751 man american villain 14 71 59 11 14 62 54 93 58 23
1752 man european hero 95 66 64 82 51 68 79 79 53 90
1753 woman asian villain 12 58 45 21 79 80 18 24 91 61
1754 man american villain 13 68 78 83 8 63 57 47 2 26
1755 woman asian hero 62 60 0 31 96 27 6 38 61 39
1756 man european villain 56 62 17 15 52 35 45 74 71 52
1757 man european villain 64 49 73 56 15 15 100 31 23 7
1758 man indian hero 5 45 12 45 38 25 71 85 82 61
1759 woman european hero 37 27 65 42 2 83 100 7 44 28
1760 man indian villain 21 100 79 29 21 61 51 36 49 83
1761 woman indian villain 86 98 46 37 2 1 21 67 36 60
1762 man asian villain 92 97 70 1 24 96 93 87 61 76
1763 woman european hero 79 1 28 30 40 100 29 9 54 19
1764 man asian villain 60 91 75 65 24 19 73 17 71 79
1765 woman european hero 97 32 0 61 87 84 81 21 90 87
1766 woman american villain 24 48 82 95 89 73 91 56 47 96
1767 woman asian villain 56 39 4 42 48 98 57 90 78 97
1768 woman indian hero 27 66 45 37 32 64 22 63 22 15
1769 man indian hero 98 73 14 35 84 25 64 7 74 93
1770 woman indian hero 27 9 83 90 86 95 30 94 54 84
1771 man indian hero 68 7 65 29 45 8 95 81 32 13
1772 woman indian villain 86 22 1 54 72 86 9 4 84 86
1773 man asian hero 35 15 49 10 80 59 42 73 93 48
1774 woman indian hero 7 23 79 88 12 88 56 9 7 29
1775 man asian hero 100 94 3 75 99 34 73 93 0 39
1776 woman indian villain 84 0 18 46 46 24 68 31 49 17
1777 man indian hero 35 36 46 19 89 91 0 38 49 23
1778 man asian villain 87 5 5 22 3 36 43 20 21 80
1779 man european villain 26 85 44 15 68 50 2 87 85 0
1780 man american hero 37 89 98 32 95 71 90 60 58 8
1781 woman asian villain 10 96 48 21 84 94 47 93 26 13
1782 man asian villain 18 88 88 39 43 12 51 98 75 27
1783 man indian villain 18 13 90 38 98 47 0 8 93 73
1784 man american villain 67 91 19 4 27 90 73 12 90 23
1785 woman american hero 88 19 54 59 65 69 77 56 51 20
1786 man indian villain 1 22 32 1 25 30 81 93 20 0
1787 man american hero 74 95 82 93 52 38 30 34 78 7
1788 man asian hero 72 55 80 46 34 57 33 82 8 47
1789 man indian villain 3 47 60 24 12 44 83 60 79 64
1790 woman american hero 99 54 30 63 68 7 47 64 85 76
1791 woman asian hero 57 78 21 3 43 21 92 73 80 16
1792 man european hero 12 66 11 34 86 13 39 84 39 72
1793 man european hero 14 12 72 36 49 7 59 79 14 29
1794 man asian hero 44 55 77 43 17 41 45 16 23 91
1795 woman asian villain 1 27 61 43 8 31 29 32 92 22
1796 woman asian hero 21 13 94 85 19 36 80 91 55 62
1797 man indian hero 15 77 23 54 31 18 50 18 97 81
1798 woman european villain 46 73 74 38 34 31 0 1 48 40
1799 man european villain 26 28 96 94 68 94 79 48 95 69
1800 woman indian hero 77 84 97 10 74 67 45 15 6 54
1801 woman american hero 46 31 91 34 31 68 63 13 62 88
1802 man indian villain 24 56 42 93 11 69 98 38 90 76
1803 man european hero 82 27 86 73 54 54 48 55 41 100
1804 woman american villain 19 61 49 27 34 24 41 56 4 26
1805 man american hero 24 97 58 85 49 73 88 36 24 42
1806 man european hero 20 43 19 51 46 13 44 46 75 64
1807 woman american villain 33 11 7 21 84 83 42 92 41 28
1808 man asian hero 55 68 97 71 38 95 69 77 2 93
1809 man asian villain 72 94 41 98 12 15 25 43 24 37
1810 woman asian villain 22 4 43 30 5 93 93 3 46 48
1811 man indian villain 50 25 42 70 30 89 72 17 46 21
1812 man european villain 61 7 91 28 68 56 55 18 35 65
1813 man european villain 26 6 22 83 85 87 43 89 26 23
1814 man indian villain 82 20 32 31 82 33 54 23 75 40
1815 man european hero 66 2 76 98 52 24 65 12 21 83
1816 man european villain 96 79 84 18 87 7 23 21 0 99
1817 man asian hero 35 97 77 96 68 20 69 8 76 37
1818 woman european hero 35 1 83 53 4 24 60 73 20 70
1819 man european hero 92 4 98 77 80 15 65 42 49 11
1820 man american hero 91 13 21 95 18 27 60 27 55 28
1821 woman american hero 55 8 29 70 96 8 14 63 44 76
1822 woman european hero 45 63 5 28 18 70 2 40 57 12
1823 man indian hero 46 59 83 19 3 84 76 78 82 12
1824 man indian hero 34 97 75 45 79 94 67 0 12 8
1825 woman indian villain 42 80 72 28 91 58 92 26 14 78
1826 woman european villain 32 96 54 95 55 71 68 14 54 90
1827 man american villain 51 76 31 96 97 45 64 7 10 30
1828 woman american hero 82 73 94 55 33 73 57 29 12 76
1829 woman european villain 38 89 14 47 39 67 37 7 21 18
1830 man european villain 73 17 25 7 13 80 91 10 19 73
1831 man indian hero 42 85 94 60 46 4 71 9 37 56
1832 woman american hero 93 92 10 30 17 52 57 53 46 72
1833 woman european villain 78 45 68 56 71 83 80 95 85 58
1834 woman european villain 67 80 23 86 53 99 54 51 65 69
1835 woman european villain 2 82 33 83 52 31 96 87 32 13
1836 woman american hero 11 73 14 47 5 54 35 82 98 75
1837 woman indian villain 79 74 90 94 13 54 4 20 70 20
1838 man european hero 58 23 26 56 27 97 9 8 80 63
1839 man american villain 87 2 43 28 55 83 13 51 71 82
1840 woman european hero 69 10 4 95 96 85 20 62 19 47
1841 woman asian hero 32 67 6 78 4 12 68 92 96 79
1842 woman indian hero 68 58 97 29 38 4 55 78 57 32
1843 woman indian villain 100 94 57 81 14 18 54 29 93 73
1844 woman european hero 76 97 3 1 44 58 85 86 78 47
1845 woman indian villain 12 29 95 76 22 75 12 52 30 25
1846 man asian hero 20 72 64 9 52 8 57 37 45 60
1847 man american villain 65 28 3 52 88 90 56 90 42 21
1848 woman european hero 59 70 45 20 85 99 71 22 75 5
1849 man asian hero 29 79 10 48 65 70 71 57 30 35
1850 man american hero 3 21 98 39 83 23 61 9 3 4
1851 woman asian villain 99 60 39 29 31 25 48 0 87 51
1852 man european hero 37 79 1 22 24 49 63 93 11 47
1853 woman european villain 33 28 10 78 36 54 82 26 58 20
1854 woman indian hero 13 43 25 60 89 9 90 2 57 97
1855 woman asian villain 47 57 94 33 62 72 10 22 2 22
1856 woman asian hero 58 16 42 16 47 41 32 51 92 39
1857 man asian villain 77 14 51 85 60 72 85 11 11 41
1858 woman asian villain 20 83 10 32 49 42 25 26 34 16
1859 woman indian hero 81 80 70 18 56 20 3 47 11 30
1860 woman european villain 88 84 24 43 76 61 31 78 2 42
1861 woman indian hero 30 27 28 87 70 50 44 50 40 99
1862 woman american villain 23 78 32 6 59 12 95 73 58 19
1863 man indian hero 50 67 17 8 26 0 29 8 50 45
1864 woman asian hero 39 83 91 7 88 92 34 96 81 56
1865 woman asian villain 36 88 85 100 60 28 100 54 13 32
1866 man asian hero 69 65 10 64 39 72 94 82 92 3
1867 woman european villain 21 11 10 70 9 71 68 65 55 23
1868 woman indian hero 52 58 90 24 32 82 27 10 68 16
1869 woman asian villain 53 3 61 46 39 66 66 28 19 81
1870 woman asian hero 90 14 15 88 15 84 49 72 25 2
1871 woman american villain 46 68 58 97 86 67 69 79 33 21
1872 woman indian hero 38 42 37 57 63 23 88 75 78 60
1873 man american villain 2 100 51 97 17 41 35 92 1 21
1874 woman european villain 17 8 35 100 69 51 79 59 8 19
1875 man asian hero 33 62 59 50 95 8 88 12 49 39
1876 man american hero 29 6 35 42 45 26 26 69 76 78
1877 woman indian villain 55 85 3 78 48 34 91 13 17 64
1878 woman european villain 36 42 7 97 94 22 21 9 1 54
1879 woman asian villain 42 49 18 70 77 36 78 7 86 71
1880 man european hero 36 46 24 17 3 76 66 75 0 3
1881 woman american hero 68 72 45 56 23 0 51 89 29 69
1882 woman indian hero 92 20 100 83 66 75 60 6 83 75
1883 woman american hero 4 77 38 28 38 24 62 17 14 77
1884 man american villain 95 84 41 65 61 0 55 80 3 91
1885 man american villain 53 96 84 76 81 17 25 64 87 28
1886 man american villain 43 90 52 55 45 94 19 90 7 21
1887 man american villain 15 43 8 26 65 77 65 68 100 78
1888 woman european hero 7 17 62 49 13 27 74 71 9 32
1889 woman european villain 20 30 34 23 70 4 78 90 33 70
1890 man asian villain 47 59 85 15 32 39 66 55 94 59
1891 woman asian villain 28 77 87 93 32 13 79 73 34 22
1892 woman european villain 30 15 34 42 61 24 34 65 46 53
1893 woman indian villain 9 48 14 58 31 31 64 49 82 73
1894 man european villain 27 22 48 1 33 75 49 42 40 0
1895 man indian hero 13 15 60 97 1 83 67 59 92 89
1896 woman indian hero 26 15 29 83 69 74 13 75 42 52
1897 man asian villain 23 95 19 62 87 93 21 25 68 59
1898 woman american hero 63 42 87 14 99 72 94 74 12 66
1899 man asian villain 98 84 0 10 100 96 94 80 40 36
1900 woman european villain 42 57 39 39 97 55 70 17 77 18
1901 man american hero 2 18 36 32 3 99 68 82 21 99
1902 man european villain 71 37 1 50 11 82 94 83 4 63
1903 woman asian hero 56 71 58 57 10 32 75 75 48 25
1904 woman european villain 33 40 57 72 93 64 88 63 16 78
1905 man american villain 89 100 87 93 43 21 43 85 41 63
1906 woman european hero 49 76 56 72 98 25 91 48 6 88
1907 man asian hero 32 44 1 90 59 64 40 69 8 50
1908 man indian villain 21 35 34 81 46 8 81 90 92 71
1909 man american villain 19 97 66 67 22 39 36 99 80 79
1910 man asian villain 40 7 6 51 87 95 100 45 48 80
1911 woman european hero 50 39 5 76 61 82 93 65 16 66
1912 man european hero 31 0 6 100 64 64 36 12 4 26
1913 woman asian hero 50 77 81 77 48 79 9 81 96 82
1914 woman european villain 36 91 87 37 71 40 30 15 79 31
1915 man american hero 99 3 24 78 95 68 89 17 16 39
1916 man european hero 2 26 85 22 42 20 55 94 43 95
1917 woman indian hero 79 1 35 1 1 16 100 25 2 58
1918 man american hero 13 41 72 93 1 90 7 47 23 20
1919 woman indian hero 60 22 50 93 88 96 6 86 13 91
1920 man indian hero 78 23 30 19 92 55 73 46 73 82
1921 man american hero 12 77 85 23 36 99 11 54 57 30
1922 man american hero 50 2 95 94 40 19 22 41 98 97
1923 woman asian villain 19 42 73 25 83 32 1 84 44 90
1924 man american hero 6 74 54 78 98 24 27 63 64 55
1925 woman indian hero 100 7 24 87 12 65 48 35 87 9
1926 woman european villain 44 3 78 67 42 85 58 50 85 77
1927 woman american villain 10 51 6 83 91 39 71 86 75 89
1928 woman asian villain 22 80 75 6 5 23 7 80 88 3
1929 woman indian hero 75 5 2 27 22 67 55 26 14 79
1930 woman european villain 38 58 25 80 37 42 83 64 31 97
1931 woman indian hero 18 29 36 79 85 14 4 60 29 63
1932 man american hero 55 84 9 98 67 68 76 1 36 96
1933 woman indian hero 18 63 65 12 84 99 33 8 84 50
1934 woman european hero 15 48 56 100 53 91 41 1 36 98
1935 man indian villain 61 11 82 89 9 61 21 65 35 78
1936 woman american hero 23 8 51 6 49 84 63 8 34 9
1937 woman american hero 55 48 85 11 93 10 60 11 14 90
1938 man indian hero 20 25 6 86 7 51 53 39 50 55
1939 woman european villain 19 19 18 28 24 74 44 40 76 61
1940 woman asian villain 73 16 32 76 16 91 18 2 3 54
1941 man american hero 43 82 48 82 8 37 97 88 41 88
1942 man european hero 84 36 97 94 100 59 75 62 98 79
1943 woman indian hero 92 31 3 77 59 39 79 16 24 75
1944 man asian villain 98 11 29 64 86 35 38 92 69 68
1945 man asian villain 1 81 15 40 44 50 61 70 24 41
1946 man asian villain 63 25 15 58 99 2 4 99 90 66
